Number of Cities,Total Length,Time (s)
14,501.15180600141855,0.10182642936706543
14,380.0777430601042,0.13013219833374023
14,511.5077187497757,0.1658763885498047
14,455.4286622835851,0.09799933433532715
14,463.9052940142901,0.1071774959564209
14,483.38067796869683,0.0991053581237793
14,477.5963829198117,0.12473177909851074
14,373.83247614628124,0.10482001304626465
14,443.5948721748653,0.09346199035644531
14,429.70221391229927,0.1398303508758545
14,470.88101677465215,0.09062004089355469
14,437.2807170216999,0.10956168174743652
14,446.0316846870823,0.1688365936279297
14,493.4311163588777,0.12099194526672363
14,458.0932138525936,0.1153264045715332
14,445.4428277365878,0.11456537246704102
14,435.5322880322081,0.12434887886047363
14,474.4002590372445,0.13674139976501465
14,430.03183000278176,0.14772367477416992
14,491.48579811867995,0.24698686599731445
14,444.51823530937907,0.24614286422729492
14,556.1608706803495,0.24750590324401855
14,440.8456252094481,0.11503195762634277
14,461.7045849284113,0.17244744300842285
14,570.1517052419022,0.12230968475341797
14,493.5928901743171,0.17249393463134766
14,408.84194556129125,0.22236275672912598
14,444.8606648405893,0.23034071922302246
14,437.62616194833413,0.14620041847229004
14,436.5094037336915,0.1475210189819336
14,360.0281786519058,0.15406060218811035
14,420.5270696306556,0.1239006519317627
14,472.78740388454986,0.10848355293273926
14,433.232725410311,0.1123650074005127
14,457.69872004607896,0.1328439712524414
14,378.29181604462866,0.2353343963623047
14,473.10606912433593,0.10979795455932617
14,388.9623771690765,0.10300374031066895
14,422.10419611300046,0.13374090194702148
14,487.4278716399711,0.10635614395141602
14,387.21264602931103,0.09810113906860352
14,413.9205612055556,0.09839630126953125
14,540.2181472636809,0.11446833610534668
14,432.51066176089734,0.13130688667297363
14,498.5565656040221,0.09827160835266113
14,504.8917696085768,0.10644865036010742
14,411.2071022935478,0.10882854461669922
14,507.2828533717101,0.11522817611694336
14,431.24883538076625,0.10546517372131348
14,416.6455324573656,0.11619734764099121
14,537.8025261308102,0.10121536254882812
14,429.1751030557389,0.09578657150268555
14,363.9592343897392,0.1154031753540039
14,498.7523854938738,0.11646294593811035
14,387.1358308433318,0.09397530555725098
15,439.1855828795375,0.14921784400939941
15,380.73414863446317,0.14847350120544434
15,620.0212105901063,0.1238698959350586
15,516.6318499484955,0.12322306632995605
15,470.2213937293969,0.11719560623168945
15,446.97633877937255,0.1140296459197998
15,586.6222179760688,0.1286170482635498
15,408.4055068146147,0.17525482177734375
15,523.3913676406651,0.13699698448181152
15,499.7383316612763,0.12739324569702148
15,505.3924096763222,0.12365055084228516
15,474.1517677561442,0.15619683265686035
15,458.2459296339527,0.19960927963256836
15,386.83323145106823,0.09810709953308105
15,516.8276740252817,0.19649910926818848
15,505.65086529040167,0.21764636039733887
15,542.8204484615478,0.13852453231811523
15,551.4770041757376,0.10834860801696777
15,490.3189985213832,0.13127970695495605
15,564.9885121524208,0.09957075119018555
15,390.6880439655023,0.17887449264526367
15,514.94897986422,0.18790364265441895
15,587.5598669943375,0.16275286674499512
15,416.380840372824,0.2170882225036621
15,550.8497999956298,0.10712885856628418
15,546.1742647338215,0.12308382987976074
15,442.5922002806134,0.14765405654907227
15,383.5041353630239,0.16439485549926758
15,439.7189370895014,0.2026681900024414
15,612.5784035440644,0.1887369155883789
15,479.8233544156362,0.16698360443115234
15,525.8629071495805,0.11223816871643066
15,509.15967540258,0.10631442070007324
15,464.8491799022622,0.19313597679138184
15,511.821619804532,0.11585712432861328
15,526.8614828022021,0.19947075843811035
15,530.4415303169789,0.1583101749420166
15,438.3305977271988,0.15085434913635254
15,498.5196908009388,0.15935397148132324
15,401.8360820305586,0.10238027572631836
15,517.460230145122,0.17465972900390625
15,424.4519618560788,0.1413559913635254
15,457.10618865938216,0.16921281814575195
15,489.8348615943571,0.15903162956237793
15,367.6738716258169,0.18622922897338867
15,417.9902616944352,0.11022567749023438
15,588.4739411601448,0.12368535995483398
15,487.709470755244,0.14936375617980957
15,423.27550488309873,0.17376255989074707
15,564.6480006462809,0.11756157875061035
15,520.0816281691347,0.1339254379272461
15,455.30605016185234,0.22269773483276367
15,429.34945037100914,0.1227576732635498
15,546.1800590655718,0.1207125186920166
15,591.9399247585501,0.11514544486999512
15,481.32177406998574,0.1614828109741211
15,439.0040710409704,0.23039841651916504
15,516.4632389883816,0.11066484451293945
15,474.38094782827767,0.1370069980621338
15,536.8114295129711,0.19205331802368164
15,484.0809892725884,0.17294692993164062
15,494.7932921828835,0.12972664833068848
15,390.292098011308,0.1487281322479248
15,407.27119865924874,0.14152097702026367
15,488.3263051466703,0.18528151512145996
15,393.6218941607445,0.11799812316894531
15,479.43655179243734,0.13503074645996094
15,487.9740367951485,0.16150856018066406
15,434.65024533617895,0.17738676071166992
15,553.0045011916708,0.1726691722869873
15,499.36673938747305,0.13283491134643555
15,442.69714644883794,0.15292024612426758
15,444.96658578250793,0.1444237232208252
15,479.4141981541516,0.13984990119934082
15,482.3893798709512,0.12896418571472168
15,492.58126822903546,0.12367892265319824
15,425.91895786280486,0.1453256607055664
15,513.4428998466573,0.16082143783569336
15,470.0526719942344,0.13780856132507324
15,487.70557437662507,0.13225698471069336
15,462.02245922722994,0.14104604721069336
15,490.8983238740175,0.22208476066589355
15,500.1016186111373,0.2098073959350586
15,430.74997621101375,0.264359712600708
15,494.79275200159674,0.21341538429260254
15,495.2975160737175,0.14388632774353027
15,449.69064099138456,0.14068603515625
15,500.4987465929074,0.12700676918029785
15,535.7328357327967,0.2075793743133545
15,490.2100105035441,0.17885518074035645
15,456.0791529572487,0.1267533302307129
15,467.08863972134844,0.17846417427062988
15,514.9811883832276,0.2563037872314453
15,535.055975261593,0.2709364891052246
15,458.0039521085166,0.23308014869689941
15,437.6323088909986,0.14649033546447754
15,489.0757345558133,0.16614794731140137
15,402.15701887644144,0.17350053787231445
15,430.54816913456324,0.20494866371154785
15,484.2856401297193,0.1329333782196045
16,536.8616552477079,0.12406635284423828
16,502.7486358708702,0.16449356079101562
16,489.44154193581045,0.13498306274414062
16,562.9841324160947,0.13057279586791992
16,468.3055152781325,0.1406853199005127
16,418.1391527449893,0.1326911449432373
16,422.86432564095134,0.11738729476928711
16,472.5691896481891,0.12056612968444824
16,627.9399474552608,0.11104965209960938
16,497.1370216152184,0.11908316612243652
16,459.62316488073355,0.11493182182312012
16,535.8844642536285,0.12745952606201172
16,558.033943130824,0.15326547622680664
16,583.4459499202687,0.12724757194519043
16,560.4839320364708,0.11185026168823242
16,601.8386569302097,0.10823893547058105
16,564.9148878533505,0.13189172744750977
16,556.234471413253,0.12196779251098633
16,479.79508866669687,0.12462878227233887
16,506.6015050146481,0.11505818367004395
16,566.862531118731,0.11522436141967773
16,567.020687778933,0.17316889762878418
16,539.8592621175503,0.17757749557495117
16,518.2637528960779,0.15948128700256348
16,563.9477748678805,0.18895530700683594
16,604.3714157881232,0.16387438774108887
16,612.1355245683484,0.24198698997497559
16,610.3346647908495,0.2091350555419922
16,525.1083597890432,0.21199584007263184
16,444.0346528593806,0.17621588706970215
16,497.3313041627754,0.11668658256530762
16,563.937629174387,0.17531466484069824
16,599.5257819435385,0.14742064476013184
16,508.0604099135488,0.10473322868347168
16,456.4527734429547,0.12352848052978516
16,545.6237705816593,0.1586132049560547
16,601.2356597693199,0.16657614707946777
16,475.24306785003415,0.1165304183959961
16,540.2035596881996,0.13195562362670898
16,535.6599918068703,0.25530505180358887
16,477.65709324171684,0.12370491027832031
16,571.5841551273744,0.09959697723388672
16,542.7589030997844,0.12781953811645508
16,515.087616978074,0.22716045379638672
16,540.0575326833733,0.1405179500579834
16,451.906447105402,0.1304166316986084
16,525.0976948847594,0.21887993812561035
16,525.5967883820958,0.18860244750976562
16,546.0794843535383,0.2535707950592041
16,623.2478660446109,0.15997791290283203
16,501.4218831437755,0.18064093589782715
16,535.0756110675269,0.11394906044006348
16,486.1687753378494,0.1343376636505127
16,440.05409752649564,0.12018632888793945
16,539.8162989132056,0.19609475135803223
16,496.7941302988526,0.2793428897857666
16,486.5491971098206,0.15857315063476562
16,482.86433497894865,0.14087271690368652
16,505.21340401405314,0.18167543411254883
16,593.6267714712374,0.13886499404907227
16,552.7733097114342,0.10667991638183594
16,569.7485020281176,0.12561917304992676
16,435.18873241912684,0.1801774501800537
16,574.9775980466158,0.15810775756835938
16,592.29904683719,0.18844938278198242
16,514.8292781036743,0.1976628303527832
16,393.87363882581934,0.12128543853759766
16,619.927696882042,0.11171436309814453
16,441.5280444849897,0.1370398998260498
16,566.1427352827877,0.15424871444702148
16,557.5969237116019,0.20145344734191895
16,567.712808218382,0.13536667823791504
16,473.06427232784773,0.14594626426696777
16,425.5148957851934,0.12592387199401855
16,463.33018844859555,0.11629104614257812
16,544.9844330326358,0.1819295883178711
16,570.9693846709349,0.12515521049499512
16,500.2577362321755,0.12250518798828125
16,479.7353279927175,0.15717601776123047
16,535.4971261191795,0.17407608032226562
16,469.0654083479786,0.15002775192260742
16,525.6386578424588,0.1376481056213379
16,533.8174214895364,0.16373085975646973
16,548.8185788437843,0.2340712547302246
16,571.010083519526,0.26075053215026855
16,625.6149988373807,0.21483278274536133
16,540.7459607904842,0.15554404258728027
16,465.69825932406565,0.11402773857116699
16,402.68143373862404,0.14134979248046875
16,534.0868314105957,0.15941500663757324
16,511.82827466944366,0.12769055366516113
16,540.8732605842448,0.1409900188446045
16,481.54776816612315,0.12305140495300293
16,504.8847010799502,0.14825773239135742
16,586.5256540732546,0.2650597095489502
16,461.39145594312504,0.1631331443786621
16,541.5204760728635,0.16661334037780762
16,476.38164326066163,0.17223715782165527
16,583.4570113884806,0.2823617458343506
16,464.0063586848087,0.16849780082702637
17,534.2920100973975,0.1629931926727295
17,547.6192574473714,0.15565037727355957
17,601.265589454162,0.23024725914001465
17,590.714504347812,0.20961356163024902
17,564.8655067696897,0.1358473300933838
17,609.1696324231623,0.12397074699401855
17,588.1806507316946,0.12387895584106445
17,588.3134067065736,0.16027593612670898
17,567.7965785162921,0.12020111083984375
17,534.3371668327903,0.24521636962890625
17,638.8461020359649,0.2373981475830078
17,508.43542910122324,0.18438410758972168
17,638.7251786854797,0.19524216651916504
17,595.8818795240699,0.17260313034057617
17,536.1502122115896,0.17760372161865234
17,610.8829180540275,0.2084343433380127
17,529.4965876727005,0.29509544372558594
17,574.0768707134537,0.48748350143432617
17,480.57636973510034,0.518690824508667
17,612.5536435493624,0.5257203578948975
17,629.0547473467695,0.4944922924041748
17,677.620789883358,0.4590458869934082
17,556.5424876286879,0.4781229496002197
17,561.3631934249379,0.4679267406463623
17,553.1396299424437,0.49050426483154297
17,514.8296462525608,0.5026943683624268
17,459.7174759326551,0.4760713577270508
17,541.575485911456,0.44023680686950684
17,508.01347684677506,0.479386568069458
17,480.97926816782797,0.45096755027770996
17,584.4589292577235,0.45734667778015137
17,631.8964457202504,0.4660916328430176
17,598.9753630239585,0.48294925689697266
17,658.5508561054504,0.45293354988098145
